TITLE = " Dissociation Mass Fractions"
Variables = " N2", "O2", "NO", "N", "O", "Ar", "T"
Zone T= "Temperature", I=1000, F=POINT
0.544731 0.000458671 0.010578 0.114683 0.314418 0.0150906 5838.12
0.543417 0.000451594 0.0105143 0.116293 0.314205 0.0150772 5847.83
0.542102 0.000444702 0.0104516 0.117904 0.313991 0.0150637 5857.46
0.540787 0.00043799 0.0103898 0.119515 0.313776 0.0150503 5867.01
0.53947 0.000431451 0.0103288 0.121128 0.31356 0.0150369 5876.49
0.538153 0.000425079 0.0102687 0.122742 0.313342 0.0150234 5885.9
0.536835 0.000418867 0.0102093 0.124356 0.313124 0.01501 5895.24
0.535517 0.00041281 0.0101508 0.125971 0.312904 0.0149966 5904.51
0.534198 0.000406902 0.010093 0.127586 0.312684 0.0149832 5913.71
0.532879 0.000401138 0.010036 0.129202 0.312462 0.0149698 5922.84
0.531559 0.000395514 0.00997967 0.130818 0.31224 0.0149563 5931.91
0.530239 0.000390024 0.0099241 0.132434 0.312017 0.0149429 5940.92
0.528919 0.000384665 0.00986923 0.134051 0.311793 0.0149295 5949.86
0.527599 0.00037943 0.00981504 0.135668 0.311568 0.0149161 5958.74
0.526278 0.000374318 0.00976152 0.137285 0.311342 0.0149028 5967.56
0.524957 0.000369322 0.00970865 0.138902 0.311116 0.0148894 5976.32
0.523637 0.00036444 0.00965642 0.140519 0.310889 0.014876 5985.02
0.522316 0.000359669 0.00960481 0.142136 0.310661 0.0148626 5993.66
0.520996 0.000355003 0.00955381 0.143753 0.310432 0.0148493 6002.25
0.519675 0.000350441 0.00950341 0.14537 0.310203 0.0148359 6010.78
0.518355 0.000345978 0.00945359 0.146986 0.309974 0.0148226 6019.26
0.517035 0.000341612 0.00940435 0.148602 0.309743 0.0148092 6027.69
0.515715 0.00033734 0.00935566 0.150218 0.309512 0.0147959 6036.06
0.514395 0.000333159 0.00930751 0.151834 0.309281 0.0147826 6044.38
0.513076 0.000329065 0.00925991 0.153448 0.309049 0.0147693 6052.65
0.511757 0.000325058 0.00921282 0.155063 0.308816 0.014756 6060.87
0.510438 0.000321133 0.00916625 0.156677 0.308584 0.0147427 6069.04
0.50912 0.000317288 0.00912018 0.15829 0.30835 0.0147294 6077.17
0.507802 0.000313522 0.0090746 0.159903 0.308116 0.0147161 6085.24
0.506485 0.000309831 0.0090295 0.161515 0.307882 0.0147029 6093.27
0.505169 0.000306215 0.00898488 0.163126 0.307648 0.0146896 6101.26
0.503853 0.000302669 0.00894071 0.164737 0.307413 0.0146764 6109.2
0.502537 0.000299194 0.008897 0.166346 0.307177 0.0146632 6117.09
0.501222 0.000295785 0.00885374 0.167955 0.306942 0.0146499 6124.94
0.499908 0.000292443 0.00881091 0.169563 0.306706 0.0146367 6132.75
0.498595 0.000289164 0.00876851 0.17117 0.306469 0.0146235 6140.52
0.497282 0.000285948 0.00872652 0.172777 0.306233 0.0146104 6148.24
0.49597 0.000282792 0.00868495 0.174382 0.305996 0.0145972 6155.93
0.494659 0.000279695 0.00864378 0.175986 0.305759 0.014584 6163.57
0.493349 0.000276655 0.00860301 0.177589 0.305521 0.0145709 6171.18
0.492039 0.000273671 0.00856263 0.179191 0.305283 0.0145577 6178.74
0.49073 0.000270741 0.00852263 0.180792 0.305046 0.0145446 6186.27
0.489423 0.000267864 0.008483 0.182392 0.304808 0.0145315 6193.76
0.488116 0.000265038 0.00844374 0.183991 0.304569 0.0145184 6201.22
0.48681 0.000262263 0.00840484 0.185589 0.304331 0.0145053 6208.63
0.485505 0.000259536 0.0083663 0.187185 0.304092 0.0144922 6216.02
0.484201 0.000256857 0.0083281 0.18878 0.303853 0.0144792 6223.36
0.482898 0.000254225 0.00829025 0.190374 0.303614 0.0144661 6230.67
0.481595 0.000251638 0.00825273 0.191966 0.303375 0.0144531 6237.95
0.480294 0.000249095 0.00821554 0.193558 0.303136 0.0144401 6245.19
0.478995 0.000246595 0.00817868 0.195148 0.302897 0.0144271 6252.4
0.477696 0.000244137 0.00814214 0.196736 0.302657 0.0144141 6259.58
0.476398 0.00024172 0.00810591 0.198323 0.302418 0.0144011 6266.72
0.475101 0.000239343 0.00806999 0.199909 0.302178 0.0143881 6273.84
0.473806 0.000237005 0.00803437 0.201493 0.301939 0.0143752 6280.92
0.472511 0.000234706 0.00799905 0.203076 0.301699 0.0143623 6287.97
0.471218 0.000232443 0.00796403 0.204658 0.301459 0.0143493 6294.99
0.469926 0.000230217 0.00792929 0.206238 0.301219 0.0143364 6301.98
0.468635 0.000228027 0.00789484 0.207816 0.300979 0.0143235 6308.94
0.467345 0.000225871 0.00786067 0.209393 0.300739 0.0143107 6315.87
0.466057 0.000223749 0.00782677 0.210969 0.300499 0.0142978 6322.78
0.46477 0.00022166 0.00779314 0.212542 0.300259 0.0142849 6329.65
0.463484 0.000219604 0.00775978 0.214115 0.300019 0.0142721 6336.5
0.462199 0.000217579 0.00772668 0.215685 0.299779 0.0142593 6343.32
0.460916 0.000215585 0.00769384 0.217254 0.299539 0.0142465 6350.11
0.459633 0.000213622 0.00766125 0.218822 0.299299 0.0142337 6356.88
0.458353 0.000211688 0.00762891 0.220388 0.299059 0.0142209 6363.62
0.457073 0.000209783 0.00759682 0.221952 0.29882 0.0142082 6370.33
0.455795 0.000207907 0.00756498 0.223514 0.29858 0.0141954 6377.02
0.454518 0.000206058 0.00753337 0.225075 0.29834 0.0141827 6383.68
0.453243 0.000204236 0.00750199 0.226634 0.2981 0.01417 6390.32
0.451969 0.000202441 0.00747085 0.228192 0.29786 0.0141573 6396.93
0.450696 0.000200672 0.00743994 0.229747 0.29762 0.0141446 6403.52
0.449425 0.000198928 0.00740925 0.231301 0.297381 0.0141319 6410.09
0.448155 0.00019721 0.00737878 0.232853 0.297141 0.0141193 6416.63
0.446886 0.000195515 0.00734854 0.234404 0.296902 0.0141067 6423.15
0.445619 0.000193845 0.00731851 0.235952 0.296662 0.014094 6429.64
0.444353 0.000192198 0.00728869 0.237499 0.296423 0.0140814 6436.11
0.443089 0.000190574 0.00725908 0.239044 0.296184 0.0140689 6442.56
0.441826 0.000188972 0.00722967 0.240588 0.295945 0.0140563 6448.99
0.440565 0.000187393 0.00720047 0.242129 0.295706 0.0140437 6455.4
0.439305 0.000185835 0.00717147 0.243669 0.295467 0.0140312 6461.79
0.438047 0.000184298 0.00714267 0.245207 0.295228 0.0140187 6468.15
0.43679 0.000182782 0.00711407 0.246743 0.294989 0.0140062 6474.49
0.435534 0.000181286 0.00708565 0.248277 0.294751 0.0139937 6480.82
0.43428 0.00017981 0.00705743 0.249809 0.294512 0.0139812 6487.12
0.433028 0.000178354 0.00702939 0.251339 0.294274 0.0139688 6493.4
0.431777 0.000176917 0.00700154 0.252868 0.294036 0.0139563 6499.67
0.430527 0.000175499 0.00697387 0.254394 0.293798 0.0139439 6505.91
0.429279 0.000174099 0.00694638 0.255919 0.29356 0.0139315 6512.13
0.428033 0.000172717 0.00691907 0.257442 0.293322 0.0139191 6518.34
0.426788 0.000171353 0.00689194 0.258963 0.293084 0.0139067 6524.52
0.425545 0.000170006 0.00686497 0.260482 0.292847 0.0138944 6530.69
0.424303 0.000168677 0.00683818 0.261999 0.292609 0.013882 6536.84
0.423063 0.000167364 0.00681156 0.263514 0.292372 0.0138697 6542.97
0.421824 0.000166068 0.0067851 0.265027 0.292135 0.0138574 6549.09
0.420587 0.000164788 0.00675881 0.266539 0.291898 0.0138451 6555.18
0.419351 0.000163524 0.00673268 0.268048 0.291662 0.0138329 6561.26
0.418117 0.000162275 0.00670671 0.269555 0.291425 0.0138206 6567.33
0.416885 0.000161042 0.00668089 0.271061 0.291189 0.0138084 6573.37
0.415654 0.000159824 0.00665524 0.272564 0.290953 0.0137961 6579.4
0.414425 0.00015862 0.00662974 0.274065 0.290717 0.0137839 6585.41
0.413197 0.000157431 0.00660439 0.275565 0.290481 0.0137717 6591.41
0.411971 0.000156256 0.00657919 0.277062 0.290245 0.0137596 6597.39
0.410747 0.000155096 0.00655414 0.278558 0.29001 0.0137474 6603.35
0.409524 0.000153949 0.00652923 0.280051 0.289775 0.0137353 6609.3
0.408303 0.000152815 0.00650447 0.281543 0.28954 0.0137232 6615.23
0.407083 0.000151695 0.00647986 0.283032 0.289305 0.0137111 6621.15
0.405865 0.000150588 0.00645539 0.28452 0.28907 0.013699 6627.05
0.404649 0.000149494 0.00643105 0.286005 0.288836 0.0136869 6632.94
0.403434 0.000148412 0.00640686 0.287489 0.288601 0.0136749 6638.82
0.402221 0.000147343 0.0063828 0.28897 0.288367 0.0136628 6644.67
